uint32 SIZE,uint32 SF,uint32 BAD_WIDTH,uint32 CODE_RATE,uint64 TIMESTAMP,string PHY_PAYLOAD
68,7,125,5,1504845417,40D12B012600CA48019EEABE0B13F527FF11A5B8DDE3B7E8442923E8776E5B984838
68,7,125,5,1504845485,40D12B012600CB480100225B7DDBBB20DB8931D23C531AE1C132C96F25AAC265EA8E
68,7,125,5,1504845553,40D12B012600CC4801C728850113D7176301C9AE017917C533F4BCF8934315934CBC
68,7,125,5,1504845621,40D12B012600CD4801F2AEEC774AB9320754B5E4202B6B38636C21E72A7D5F766044
68,7,125,5,1504845689,40D12B012600CE4801FAB961EFDDA6C131F83DB9915D88AB88B475CC2DB8342E3406
68,7,125,5,1504845757,40D12B012600CF480105A1606AECC81A248027329E2F1E3E08A9B5899D1B28CA608D
68,7,125,5,1504845893,40D12B012600D14801970657599EC52626E9D8A65CF5A0F30F31314260D3DA7E2EAB
68,7,125,5,1504845961,40D12B012600D248014CF1366D4CA119C2AFDEABF238CC3D79426616951B7E7B8DAB
68,7,125,5,1504846029,40D12B012600D3480113F3A6B4B4079DBE04B84637C618DF21A18A2A896FA7D82AC5
68,7,125,5,1504846097,40D12B012600D44801E7626B11385E9A9C58FB809ABBAFCBD5E54531E74A22EEAC6E
68,7,125,5,1504846165,40D12B012600D54801A2410EDD13EEF0502F0E241957204105D42F05B8F595CF62CB
68,7,125,5,1504846233,40D12B012600D64801196FD1EA893EE5BC6C119C5A37A0CFE178FC48217303471AEC
68,7,125,5,1504846301,40D12B012600D7480190B174AE9CC33115C90F5593216EE7730DE311CCA1B2FC2375
68,7,125,5,1504846369,40D12B012600D8480127F5FD58515C2E16F8737C1F6824BF382E6FB524E5089871D1
68,7,125,5,1504846437,40D12B012600D9480194579225DF9B151FADA7CF73DB92F5627B502ED069152BB76E
68,7,125,5,1504846505,40D12B012600DA480143AB6985E9A0503739D210C4194B653E09FD5B18953860E4E1
68,7,125,5,1504846573,40D12B012600DB480194FDD67BDB971EAE2606805A06A11A8F856B9D7DD6B6DE5E0C
68,7,125,5,1504846641,40D12B012600DC480109B5FFE05E6AB76C60B8F7B086000D450EA014BB6550FD134F
68,7,125,5,1504846709,40D12B012600DD48012C13849E81508DD1D569F2086E52B7920AA25718209B3485C3
68,7,125,5,1504846777,40D12B012600DE4801A5FFA4BB7048943ECB6FD0C56F816D2D85C3B2A5B45640885D
68,7,125,5,1504846845,40D12B012600DF4801D6F91C7849C1E90D9A3D2427C7BF9D399D80D15EAEC1B3237C
68,7,125,5,1504846981,40D12B012600E148010A42FD2B93C89FDCBAD12885FBCADD0849821A160057C1F6FF
68,7,125,5,1504847049,40D12B012600E24801ED67613B61BE0F5F8F34572181914CB83D8BFF8A2152A5763C
68,7,125,5,1504847117,40D12B012600E348014A77EA1C7EF65A676D43BDF482DEC88740EB697CB93F2B3327
68,7,125,5,1504847253,40D12B012600E54801926AE9AE14B89E4FFC0448923272137225B5DC61B828923543
68,7,125,5,1504847321,40D12B012600E64801F98CB39C7DF37794BEEA40D1A5D43C0831AE5A7EB3EAC5EE0B
68,7,125,5,1504847389,40D12B012600E74801E5C52349088BB5588BEFE3D0B5D6310C98BAEB1C59ABE567BD
68,7,125,5,1504847457,40D12B012600E848013AF439402448D5467B2F870A692067035A1C2A2A76D3EA4748
68,7,125,5,1504847525,40D12B012600E94801BA2C9EAC76B260351C64FFCB27FED464A49F07ED683D0C6843
68,7,125,5,1504847593,40D12B012600EA48014D53A83131A2C1FBB14CA6A4FB71B040A344A0CC996AA77F3D
68,7,125,5,1504847661,40D12B012600EB48016A38AD4697AA0B77917F582EE7003641E714E654DEBB1CA2B9
68,7,125,5,1504847729,40D12B012600EC48019BAB37157BC97AE2A68A8FC0B485F7ADCA58B1019A7D75CC38
68,7,125,5,1504847797,40D12B012600ED4801F1E8CA3B40EF35FC18F850A7ACE09D354FDC0B3677D3E3853B
68,7,125,5,1504847933,40D12B012600EF480144323216350F7CC07A9B200ED99F28DAC8BD15527920BE73F1
68,7,125,5,1504848001,40D12B012600F0480148ECDE74600A3C1CBB2F4345DC77FF327DBEE437643E5AEE37
68,7,125,5,1504848069,40D12B012600F148012A3B0F263F699C2913595E0478ACDCD17C4FEAE4F4BECE9DEE
68,7,125,5,1504848137,40D12B012600F24801A59E420B05481BB885277513B8E288103FFD92CFCAC4DFA97D
68,7,125,5,1504848205,40D12B012600F3480108628E45DAFD4DA5619C25E9E17F80142C790055598E59064B
68,7,125,5,1504848341,40D12B012600F548018CE0E8367231278876D39C3FF43E3AC474DECEBCD8A3DC09A8
68,7,125,5,1504848409,40D12B012600F6480118C19B56F4EE8DE1704DA0692ABC99983DC82FE4418F470614
68,7,125,5,1504848477,40D12B012600F7480191CA3EABD1F2C0A9D3B1DC8945B25F71A5AF1F7D476314E62B
68,7,125,5,1504848545,40D12B012600F84801E6ACE8ED8BB9D739DD8E19D0C189167F8B85E81A828B4A142B
68,7,125,5,1504848613,40D12B012600F948016C0E8F24B19B7E5CC39C3EBD345AED24B37E3CB55F898A2808
68,7,125,5,1504848681,40D12B012600FA4801FFBA0C80975F072EB75CA7F5C14AE825AD0DB317F71A55B90D
68,7,125,5,1504848749,40D12B012600FB480159B54A9D34AAF5557423125285F13775674B2E2CA20D819F79
68,7,125,5,1504848817,40D12B012600FC4801D4BBD2DF7BBD65E3B89EECD3FBEEF068D51E619346977A43AC
68,7,125,5,1504848885,40D12B012600FD48017BBE9E49AA0D2103388AEF6AFD589D6A26476F642E0E08AC3A
68,7,125,5,1504848953,40D12B012600FE480117FD73FA6C4B8E29AA296E7D4BC1275962FD1B534B7EB02BFC
68,7,125,5,1504849021,40D12B012600FF48014A7B02ECEE54EB61E643C3C2992E3C34218DC91BA49D437BD6
68,7,125,5,1504849089,40D12B012600004901BABA2CB24AAE2AA17F49F563518FEFC75E415A04E6FB44AEE6
68,7,125,5,1504849157,40D12B0126000149016418A044F5CF45A30BF3E013C41C3F4728A4D92217117B160D
68,7,125,5,1504849225,40D12B0126000249017860867160855428AA818604AB7841B37E790C2C2EBF9326B1
68,7,125,5,1504849293,40D12B01260003490177312920A6424D6938B2CEC409208091746739975275524B78
68,7,125,5,1504849429,40D12B012600054901DCA7E0C3961AE268A96926B2F5F05C2707E171EEF3422E500A
68,7,125,5,1504849497,40D12B0126000649016A43FFF46D1872225BFB68FE7C0285143D14069077A223F06C
68,7,125,5,1504849565,40D12B0126000749018547C999E9D353934AE6792C473D9498DBEB03AB1D141A24C9
68,7,125,5,1504849633,40D12B012600084901E7BC14A2778AF4778D2EDD9451FF6046428CB227638E3FD4AE
68,7,125,5,1504849701,40D12B0126000949012EA22D6235BCF22D338BAEE012625A5E1D7A30A1B53C6FD66A
68,7,125,5,1504849837,40D12B0126000B4901D92ABAB819359E586591FD8FA077038A5906AA747317B90E4A
68,7,125,5,1504849905,40D12B0126000C4901073ECA1C46447D4887D8510CAE6E4047DF3AA3F79321CAFB98
68,7,125,5,1504850041,40D12B0126000E4901F09F7F829E4747E9163E0000804B51198C66D48D96DE9DA514
68,7,125,5,1504850109,40D12B0126000F49018A25FD7E46690BFED13241CA78F8A0B29F27DB28942E0457ED
68,7,125,5,1504850313,40D12B012600124901ABADFE49D0F15CBDDE8C9C4043D526D4674930E795881C76B5
68,7,125,5,1504850381,40D12B0126001349012ED48A0498CBA6C86BC862B791947DA664A34DD80032681046
68,7,125,5,1504850449,40D12B012600144901ED97831CCE2D3374C52571EC257098BEEC930F3CD80C5B0CC1
68,7,125,5,1504850517,40D12B012600154901DB3F316F3755C6F821B056CB5CD2395FD256AA7C13FD5F76D5
68,7,125,5,1504850585,40D12B01260016490148D43F7F6EFF771A7F0A239A2A924BD7F59711AB16AD3BDAB3
68,7,125,5,1504850653,40D12B0126001749011C28453481576CF3D3C4E210DA2C1ADC9EAC5F2C2F27D5A8AA
68,7,125,5,1504850721,40D12B012600184901E9AE8F87E21215A8D844F4E32274AC3A7027F32891AFCAD72F
68,7,125,5,1504850856,40D12B0126001A49017758C30F00BD9005748338E6A10741B8B3BE08DAE1DD76E6B7
68,7,125,5,1504850924,40D12B0126001B490159D90A01AB87C5D5D8D078BD95CF90A87648F00990F15C7B53
68,7,125,5,1504850992,40D12B0126001C49015A118DD00ABAC8C69C5C696D8A46AD92171459739A4F67EE04
68,7,125,5,1504851060,40D12B0126001D4901488315DCE16864C81263FF530095E5F5C43AB9290312ABB36D
68,7,125,5,1504851128,40D12B0126001E49017924EE9E60C4B651768DABC8FCBFD4B129FB824006E265855D
68,7,125,5,1504851196,40D12B0126001F4901470FFCE43EDCCDDD2E32C7033F2B3D6BC619A479478DC6E545
68,7,125,5,1504851400,40D12B0126002249016B8DDA32AA5CFC69C65CD8421D1A2542AE3A7E838C2EC765B4
68,7,125,5,1504851536,40D12B012600244901E36B42ABE166907E07D24920CE2FA161E84542C3C3AD332C6E
68,7,125,5,1504851604,40D12B0126002549017C6EF65B74C68CD0D30C91207F3AE8D2F20FDAB2F465390269
68,7,125,5,1504851740,40D12B012600274901A4E8B37862A01FD4D230F2E8AD78EF9396C58AB175968FEB4E
68,7,125,5,1504851808,40D12B01260028490143C894F66CE55AE24B1940AB92D5F8BC99B5B7FAA64CF06437
68,7,125,5,1504851876,40D12B012600294901D1F4776CB83AEBC3EF06CC28080738756365BFAFD8DE68E068
68,7,125,5,1504851944,40D12B0126002A4901D6978D3542C619CDC5B7A000982A23119DA85EAE8B32B08A84
68,7,125,5,1504852012,40D12B0126002B49014A9D62999F2D34FE1E12E2437C136F97072C85E0CC5EF5EC31
68,7,125,5,1504852080,40D12B0126002C49011720F9AEA8B77C7327D66DA9272C1BC784FBF31F9124DDA8AF
68,7,125,5,1504852148,40D12B0126002D4901287F5823D6DF9900B48CF9F72388C3BB3DA3D64F1E12762302
68,7,125,5,1504852216,40D12B0126002E490186140D6D5CF11CEA4D16E7D0C649D75D7918F88A8871486A99
68,7,125,5,1504852352,40D12B0126003049013A9EE245CD866F070DA1F8D1E4954939B0FC6BE271B4845B03
68,7,125,5,1504852420,40D12B0126003149010702E08F81E4F2F8CA34D81F7C218FA9EECFED68AF8C6A44CA
68,7,125,5,1504852488,40D12B012600324901FFF187A9416326E2B259B3352CF260EB3C54BBF2F55BD454D9
68,7,125,5,1504852556,40D12B012600334901862B638743D61543B0BADD29023F2DBA461F570FD3964AA868
68,7,125,5,1504852624,40D12B012600344901CC4232F8475F2212EB7FBB6FA44AF434953D57150EC9F54957
68,7,125,5,1504852692,40D12B012600354901385FA6F867DBB81FF6C59FDFA1FA4F9238787D2C4E45E5D1DF
68,7,125,5,1504852760,40D12B0126003649012176962A904ABE2C4AD9BAFDBF664B07A49A755E5A8C89E7CB
68,7,125,5,1504852828,40D12B0126003749013EEDB3051793A46F07002197E1CC5EFFB33202B674D4EF513B
68,7,125,5,1504852896,40D12B012600384901A11D4FB869FD16681982F4892E928C6CCF1716919449555958
68,7,125,5,1504852964,40D12B012600394901AB0221F5EDED35E2BEDDFC8973E73EA54D0DD1A8D021901B50
68,7,125,5,1504853032,40D12B0126003A49019ADEA9258B69C9256E3A24BE13BBF7ED21C8B98DAEB5790F67
68,7,125,5,1504853100,40D12B0126003B4901B9DEEBBBCFB974E6C72BD9B1453CFAF932C7AD355D47F11B9E
68,7,125,5,1504853236,40D12B0126003D4901A1D6877BDBAA89C6A608635179C90ACFD565D8091599BC4B14
68,7,125,5,1504853372,40D12B0126003F49018FACAA8E2F26F3EF32CF004C2D4AC8BF05BDDF25047A0C5864
68,7,125,5,1504853440,40D12B012600404901A9D8B7FA57CF9A2B88DB2D7D8E36A2B37FC4F537432C76947A
68,7,125,5,1504853644,40D12B012600434901BA63A1756AC2145D2BC8CD3CEA3B24EA775780CC2E459E3E9D
68,7,125,5,1504853712,40D12B012600444901B2C6B3BFE155C93E7A8FE7CDEB6F138D80C0440DB37677BBC4
68,7,125,5,1504853780,40D12B012600454901E93832EDC819D4CC98F8BB029B7277C8AC4B4DDDBFC37B459F
68,7,125,5,1504853916,40D12B01260047490170E8D07AB3DEDC7A31991CBC23B918C016D78ED6A631A66DC3
68,7,125,5,1504853984,40D12B012600484901B499BC28655E730C67EFD05C1CEE6FE915FF0789267C329727
68,7,125,5,1504854052,40D12B0126004949019DB0A6AFBC452EE93985C649E2640D57B15BC620C475D42563
68,7,125,5,1504854120,40D12B0126004A49019E20A6601CDD253F1932887DA5B4ACC4A2FA09DAEB8410DB11
68,7,125,5,1504854188,40D12B0126004B4901466FD131CC9C2608CBE24BE39779B1BB9D328E6D86401FB3C9
68,7,125,5,1504854324,40D12B0126004D4901DBBF51E21FE0A67E0C81B45F6D0382BD331CC8D00DE4DC88D7
68,7,125,5,1504854392,40D12B0126004E49014C5B3A5D9FA276A19CF5439FD1DA52FBF7C8046341FB033091
68,7,125,5,1504854460,40D12B0126004F49012905F7B05F104B50A939F0F152FA890295D1096ADF862CB7DB
68,7,125,5,1504854528,40D12B0126005049011FA366A4481397BAB09C28096DEE4F097DAD33CBA1D04BE84A
68,7,125,5,1504854596,40D12B012600514901F930B815F943DCD6F06D998FB02D2258240FE9DE565C33631A
68,7,125,5,1504854664,40D12B012600524901E68A2D7B77952FDF840FE9B99D2370BC1E252FA95CD46A0967
68,7,125,5,1504854800,40D12B0126005449010C6BF79319E2551506ABB440759F5003D825E4F5080E9C273D
68,7,125,5,1504854868,40D12B01260055490107BC9BC4CBA8F287C28CA343370210F8B771020D3EDAB0A0CC
68,7,125,5,1504854936,40D12B012600564901CFD09B1722095999692882343A5566EB3CB0BDEA80B1159E55
68,7,125,5,1504855004,40D12B01260057490199D0B3297DC5BB12CA8918410E2844CC1051E256430F54610D
68,7,125,5,1504855072,40D12B012600584901D93D290331349D52CCD21F814B1C56A00BC29E28104E02E249
68,7,125,5,1504855140,40D12B01260059490114B2F1D4F3332C67A5C3F0F4F395A4EBA4A90B942DBF2FB98C
68,7,125,5,1504855208,40D12B0126005A490140C1EDB71906161E0F3321AAB88B263D553F04A66293F623E6
68,7,125,5,1504855276,40D12B0126005B49016D0B81F65AF9C53AA4BC37E4B001A5ED320DDECBDEBE7FD93B
68,7,125,5,1504855344,40D12B0126005C490166FA3E51126B5D43DC79EBF6E31A4C8550580BA792EAF36A91
68,7,125,5,1504855480,40D12B0126005E4901FE34C3279EB3D93F388A3CA7EA4D8C09B684C186CF33EDA309
68,7,125,5,1504855548,40D12B0126005F4901B00260AE858AC0E69720D876A4EA62099A4394F2E62A414A6A
68,7,125,5,1504855616,40D12B012600604901F3C2BCB601FE040E8BD5824B911EA9E0906097CEE981ACDDF1
68,7,125,5,1504855684,40D12B0126006149015880B7A65BE928D1260845A76572639E3F3F71EBA4FCEE7512
68,7,125,5,1504855752,40D12B01260062490194E904916F40E2B5C3ACFDC9BE14B4198D1687FB9FB9031BF9
68,7,125,5,1504855956,40D12B0126006549017B00DDE7BEB1CCB319C04DDB77EA26B1899BF2C867A13C2089
68,7,125,5,1504856092,40D12B0126006749013F454503C4C07A557AC18D51E43ADF4C653607D375649C1F60
68,7,125,5,1504856160,40D12B012600684901F65DF9F5C0A72C1736A2779612C6C24C8CFC7659CE678CCAC8
68,7,125,5,1504856228,40D12B012600694901F45A8369D3F0821FE6C2CDD207CACDE0C1FE25B83FACF10A35
68,7,125,5,1504856296,40D12B0126006A490175E83B094370C68C772506F9009986A9562F5C7F690431ACF9
68,7,125,5,1504856364,40D12B0126006B4901C75FD3FAA16EB097257C4AA622ACB9E75B8CBD9D1DD883136E
68,7,125,5,1504856432,40D12B0126006C4901B75B3B787C32165992A8C24ED41C9F670E523D1ED94D3EEC1F
68,7,125,5,1504856500,40D12B0126006D490175A5A6AEA42240334FC585EB39525F821ADAB8AC0004233AB3
68,7,125,5,1504856568,40D12B0126006E49019684C938DCB2FB17AF0014B3249B55BBE78F1F5FAAD7838657
68,7,125,5,1504856772,40D12B012600714901854CF7B775B25A7CD7671D26FDBDFA616D5D5A749AF81FFD0E
68,7,125,5,1504856840,40D12B01260072490157B6F2C258353E32866358E8C4BA0885A85BD3BF5414A199C9
68,7,125,5,1504856908,40D12B012600734901CFB2DA61FF7F29702AC2026230BFAFB2AE5B710EAF5DFFF81A
68,7,125,5,1504857044,40D12B012600754901E4FC4F3665EAA0D7BCD49EA971D43D5C606EEA48263516815F
68,7,125,5,1504857112,40D12B012600764901C3AA589442943BAB258A48083D120E7217770AA1281F95C6E9
68,7,125,5,1504857180,40D12B012600774901C3CEF1A86344A14CBC64F8CD299D7D6824E4FB533F97037A54
68,7,125,5,1504857248,40D12B012600784901165EAE58DE5D9846BFC4F3C38F6A9374F0C32A2C2A150C2169
68,7,125,5,1504857316,40D12B012600794901E039C1540EE0D2703956A292F6B8FCECF6486A9F13CBAA2937
68,7,125,5,1504857384,40D12B0126007A49012ABF0F38F905EFCAF63FDC85F165A344D6504D0C06E4870213
68,7,125,5,1504857452,40D12B0126007B490139384500A2666EA8BAF840D69595E2C3A19626E2189AE6FF5D
68,7,125,5,1504857520,40D12B0126007C4901A3BA9AF750138F34A51B412064EAC2ABC96F18926361DBF044
68,7,125,5,1504857588,40D12B0126007D490175479CB6BA8CD6386A5012E53B15478F49024E5E1B434E7169
68,7,125,5,1504857656,40D12B0126007E4901E41C6EFC18C9846A0C78B5D91F4076478E33DE6E03AAF855B1
68,7,125,5,1504857724,40D12B0126007F4901D72BD039D375D0906430D74F9EB053DED53F2BDB90FB34C100
68,7,125,5,1504857792,40D12B012600804901F32C66E8361D695266EA09073E439CC2D068C67723A0B93DB9
68,7,125,5,1504857860,40D12B01260081490174D6A9C0A6C50363B47F17EFAD096866518D17F8F7B78E89C6
68,7,125,5,1504857928,40D12B012600824901C78112B9C0C6C83CBA963069A4C3E3F1DA077F8982EC659BBD
68,7,125,5,1504858064,40D12B01260084490131E7A5C98CA42A88CA5FA9A5B1452DEC3B4FF099E00EE00A8F
68,7,125,5,1504858200,40D12B012600864901DB31A070DAFC010AD728BBCFDA03BBC54FF5F0BBE427553D28
68,7,125,5,1504858268,40D12B012600874901A4C1319846F2C043303E075987D2D15B9D5A5ACD59C45F6BCC
68,7,125,5,1504858404,40D12B0126008949017F9FEF8DF3935A79520D382553E4EEE66CBADB76D386DD9E68
68,7,125,5,1504858472,40D12B0126008A4901F0260879753572E711C12EB591BBB7A038427D96507B48E7E6
68,7,125,5,1504858540,40D12B0126008B490194EE2E78935A156BD3FD6D0296921F7C7E442919EE944648DE
68,7,125,5,1504858608,40D12B0126008C49015337D640D89A7A7E2B07C0BB349C5E3E6455F4CBF99581DF6C
68,7,125,5,1504858676,40D12B0126008D490139103B7DE6866E2E88064A218901EDD57BEE267762B4FAAB4B
68,7,125,5,1504858744,40D12B0126008E49017F799F0C893FC8059B40870617D328833FA8BFA621F2D484C9
68,7,125,5,1504858880,40D12B012600904901979FEEA09006A08B9000BCBACCEFF21C5FC9CC3CD8DFC41274
68,7,125,5,1504858948,40D12B0126009149014FCCE47316DA7E893D8152FC8DCB8EC8E57DC8FAFAE39B11BA
68,7,125,5,1504859016,40D12B012600924901716BEB0F0763125D3A89353C0010EA3764B7D94EBA8EE60795
68,7,125,5,1504859152,40D12B01260094490176C5B94FA7CD6285CCB1F9115A988453564B897A9A12F55600
68,7,125,5,1504859220,40D12B01260095490174A5ACCA05FCA601CB0D358B44B01EDD349C2CFBFB6E2732E9
68,7,125,5,1504859288,40D12B01260096490140449D36904CDD9801EB403B96688779513AE5B1EB9D195D98
68,7,125,5,1504859424,40D12B0126009849011650ED91713C4B3CFF091883D523B323F8EAC0F5F885FF7D0B
68,7,125,5,1504859492,40D12B012600994901318A81817D4F132CC8F59C236F518BCC27777847E72EEB4024
68,7,125,5,1504859696,40D12B0126009C4901403538C9857BE9B374C6603589F84F7DCAEB5B38DE567F11AA
68,7,125,5,1504859832,40D12B0126009E490141D97796D9D1D772D925939D230DB9CC260D77C414593ADAC9
68,7,125,5,1504859900,40D12B0126009F4901CD98C6FFE70D0DB44F5CE8DAFF451AAFBFA3BE9A9F7CCCB245
68,7,125,5,1504860036,40D12B012600A149014679E475CCBFCE662375200A1119A621A215469762ED194E62
68,7,125,5,1504860104,40D12B012600A249013C9D1093AD8267EEAAF4057F7070D6E94E7FE2AB655090BABC
68,7,125,5,1504860172,40D12B012600A349012D67359CCD42A9D1D0BB7AC58F4087FF4D79BD8A74002C1797
68,7,125,5,1504860308,40D12B012600A54901947962B9FEBEA314AF2D766362F80BCF64B20A129E2AD96FEA
68,7,125,5,1504860376,40D12B012600A649013866C126ED3FD8C8FC133F2BDAB2059ACC5588FC9A83074BED
68,7,125,5,1504860512,40D12B012600A8DA38C7485B212FF143AC93039978FFF97637C3404CABABADF83C80
68,7,125,5,1504860648,40D12B012600AA4901E88915E7D18C5F3AA15DEDDDDF2FA7EFCAE381C6046C363980
68,7,125,5,1504860784,40D12B012600AC4901A774590D953866D1C1D42D0D6A7A882D43BA01168D84E2701A
68,7,125,5,1504860852,40D12B012600AD490131E4CDCB572BE555223DE7528D7447CAA88CDA62312AA3ACC1
68,7,125,5,1504860988,40D12B012600AF4901CB08072D4DE46EA1935D3D723A8C30978E745B174707728A0A
68,7,125,5,1504861056,40D12B012600B04901C30816B5867E4FFB447A4735BFD89F43D5F70F512F8D40FF66
68,7,125,5,1504861124,40D12B012600B1490176CF5A8AC1CC53DFA46DEF26EFDB59B8C06F477BF471815287
68,7,125,5,1504861192,40D12B012600B24901DC0CFD1C740D983B9BDC2422D65E61BBA80853D901A33B62D2
68,7,125,5,1504861328,40D12B012600B44901314B4CED400589A88E768AA9B0AF8B56D8010FA469B5183E6B
68,7,125,5,1504861396,40D12B012600B54901B056ED721D817473A9C33246ECA9336240326901A4D482AC5D
68,7,125,5,1504861464,40D12B012600B6490190A32975C7E6D357378B357FCB63B2EB5397791ED27E710063
68,7,125,5,1504861668,40D12B012600B94901FF487643BE2E2EEE9B354563D631A9ECE4971F8AE9367565E8
68,7,125,5,1504861736,40D12B012600BA490178A5EAB25E71BE7555C1B751DAD322E9490D78162F0383421E
68,7,125,5,1504861804,40D12B012600BB4901416254D79653DB3967BA02AC9DC0D0466D80B58B4EFB0A724C
68,7,125,5,1504861872,40D12B012600BC4901A321831BF7730D6B54D5804F28448CFBE45425C046B757D690
68,7,125,5,1504861940,40D12B012600BD4901828FACAA99AC1AC782C6BE4D151CC1AFB2471502079558E4C9
68,7,125,5,1504862008,40D12B012600BE4901509C3ADC15C22F3118F8C4EAFD5C09E08CA5B68FF018B79542
68,7,125,5,1504862144,40D12B012600C04901BAED7EAEEAD006A5930F7BCFD32E86996EEE3DA4155E5ABEFE
68,7,125,5,1504862212,40D12B012600C1490104E8ABE06395DB778CB56A46B237D82C447174EA423314DC39
68,7,125,5,1504862280,40D12B012600C24901638EEA7622261FD6C73D969C5A1BE9AB0FB855321468303AC0
68,7,125,5,1504862484,40D12B012600C549019961106571D3099816E256A5BC9C273C7E93B5FDBF66C30B9C
68,7,125,5,1504862620,40D12B012600C74901D71426AE9B743D59B1390D7AF284BFC29B71E96F9856DD2DDB
68,7,125,5,1504862688,40D12B012600C84901B253E39C4D5B8AD1BA4016C79E722BD7CAE4307159E8717108
68,7,125,5,1504862756,40D12B012600C949011D5D3FCE6C68D0FB180A3EE4B514C7C54E9903AE524E542A45
68,7,125,5,1504862824,40D12B012600CA49018E46383131250C37F05B1A0636066B36BA0E0BC726E732B1CB
68,7,125,5,1504862892,40D12B012600CB4901DF4D2E1FED9593A02DE8491213B3A4E94E9F0A18C230FF253C
68,7,125,5,1504863096,40D12B012600CE4901B3C9A0346D8273E48364068DBF75E49EA984FEA1F84590323C
68,7,125,5,1504863164,40D12B012600CF49017791F1D254233E5978AF6301AFFF217DB9D1A1D4783DA1BDBB
68,7,125,5,1504863232,40D12B012600D04901E19F334AE8305EBAD038B311CDB76299A26A68881754B01B2D
68,7,125,5,1504863300,40D12B012600D14901D56D5A98937B703C27BC1F0630DC8C5168C47780815EDD10A1
68,7,125,5,1504863368,40D12B012600D24901F54E5FD3702DB5606BEA5D8D6D97BF07D307F9D1A3EA7A6992
68,7,125,5,1504863436,40D12B012600D34901095218E12B92E7C1E673CA61668EE14BFDADAF5FEDA7DA509B
68,7,125,5,1504863572,40D12B012600D5490137C0925C5DA3E322028EF1AB58BF30AE83C4ADBFE2C31193A7
68,7,125,5,1504863708,40D12B012600D74901C9BC7A7958A81A87D91727923A37314E33F46681A7B82B1755
68,7,125,5,1504863844,40D12B012600D949016F5EA23C77A9D90D00895203EC452E085ACFB812A79EDD36B4
68,7,125,5,1504864116,40D12B012600DD490155E5133C363F277C0441F241DE560F3FB3FBFAB66CD5AD35B7
68,7,125,5,1504864184,40D12B012600DE49016730756825FC8C43038A890241E07E2D3A5784B27EDEA1CB3B
68,7,125,5,1504864252,40D12B012600DF4901BCEDCF6B63DD60182D8981EB27FEF5288FC55CDADA13B5A215
68,7,125,5,1504864320,40D12B012600E049018DE715D1E3BA6AF10EE14BFC743F51F2E804E3C97B47F78CC8
68,7,125,5,1504864388,40D12B012600E14901F640A19AE81ED08BB42A6503934A7EC54F24B9A3374EE3B629
68,7,125,5,1504864456,40D12B012600E24901EF75CF0080D1657BAD8428E6E5DD9B8DDD00D86A86CA8FFA78
68,7,125,5,1504864524,40D12B012600E34901C03B260239F5BE58A29DDAEAA71C1C3D54F14EB27808F7BA8F
68,7,125,5,1504864592,40D12B012600E44901C6B81662E3CF422E7FEA421D137B4ACD46573FC0F28DA63AE4
68,7,125,5,1504864660,40D12B012600E54901A2C79E614B61B7429F58E4F024BA1534C745FD7220345D7A5B
68,7,125,5,1504864728,40D12B012600E64901205A2A6CA66352D2237FD678487FCB0B34D3E3D5770AEABB70
68,7,125,5,1504864796,40D12B012600E749010BE1B754345028320511C35A1537E27E72BACC3BC4B8B15287
68,7,125,5,1504864864,40D12B012600E849015866F9599320B94783930C63E809F4B8F889C4CBC37E26B051
68,7,125,5,1504864932,40D12B012600E9490127BF8AE5F96B0C8A8BC9006482536AA39D8B6CA24395745CB0
68,7,125,5,1504865000,40D12B012600EA49015B7FBD0BE23BF4305584DCA7FFD41A9CE79950195318DBAB3F
68,7,125,5,1504865068,40D12B012600EB4901EC6ECEDF64385CE423460CB326664DE564845A889FEEBDD461
68,7,125,5,1504865136,40D12B012600EC4901A8CF0A7FD7E5BA50248B5E6D73A06480B505DAAD802668D3ED
68,7,125,5,1504865204,40D12B012600ED490162530CF616B60B65F153944CDCD56FA1D093453178A8846546
68,7,125,5,1504865272,40D12B012600EE4901D5780EB0C402B21D3643E8FD12A097CC4D252ABA265750FF30
68,7,125,5,1504865340,40D12B012600EF4901A71E2E5697E4DDDDED56C2FB1A85EC34C34B2923379677B306
68,7,125,5,1504865408,40D12B012600F049015C182A827E5901B8F3F478244EFB80D380F0327ABABFF5884E
68,7,125,5,1504865476,40D12B012600F1490191E157AB184BEC9F8EAFA90FB8FF142431C90876BBC73BC6D3
68,7,125,5,1504865680,40D12B012600F44901D03DE9B4D60CFACAD34E734D8017ADBCE6D841D461E167CCEF
68,7,125,5,1504865748,40D12B012600F54901241BCC083528931A4D55B129F875D4F974D11CD8C5CC69224D
68,7,125,5,1504865815,40D12B012600F64901D896E12FB5CBC255FAA4670C5EA4DC2DB4ACC4AD0F20B5E410
68,7,125,5,1504865883,40D12B012600F749014BBBB936E5BE1E04E25D698262CD1AF57B3FFEBFC1EB595AAA
68,7,125,5,1504865951,40D12B012600F849010A55F3B4125FFB6E8ADD9982114BF63169E021CDD39FD0761D
68,7,125,5,1504866019,40D12B012600F949010DC560377FD4C60BB7FF5BA572B9A095E15EE18A3630E52883
68,7,125,5,1504866087,40D12B012600FA49012691F66BC8D0F847860422B03BA71B7035FEA5635385849C8A
